name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,collectionCode,gbifID,verbatimLocality,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,sex,lifeStage,individualCount,vernacularName,locality,higherClassification,informationWithheld,infraspecificEpithet,identificationRemarks
"Bradypus variegatus Schinz, 1825",-84.141717,9.383378,"cdc,cdround",gbif,4039352224,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:42:01.384+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-16T17:38:53,35,NORTH_AMERICA,Puntarenas,2023,2,16,2023-02-16,2023-05-08T17:09:48.000+00:00,2023-08-18T13:42:01.384+00:00,https://www.inaturalist.org/observations/148910237,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Louis Dentiste,Louis Dentiste,WGS84,Mammalia,CR,Costa Rica,Louis Dentiste,148910237,thedentist25,2023-02-16 09:18:17-06:00,Observations,4039352224,"Manuel Antonio National Park, Aguirre, Puntarenas, CR",https://www.inaturalist.org/observations/148910237,47067,148910237,iNaturalist,09:18:17-06:00,wild,334435679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.653362,12.337436,"cdc,cdround",gbif,4039194211,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:40:54.178+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-16T19:07:23,1197,NORTH_AMERICA,Atlántico Sur,2023,2,9,2023-02-09,2023-02-19T02:33:15.000+00:00,2023-08-18T13:40:54.178+00:00,https://www.inaturalist.org/observations/148915955,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Jose Abelardo Sánchez,Jose Abelardo Sánchez,WGS84,Mammalia,NI,Nicaragua,Jose Abelardo Sánchez,148915955,jasanchez,2023/02/09 10:57 AM,Observations,4039194211,"South Caribbean Coast Autonomous Region, Nicaragua",https://www.inaturalist.org/observations/148915955,47067,148915955,iNaturalist,10:57:00-06:00,wild,334453877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-85.23465,10.69101,"cdc,cdround",gbif,4091853504,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:42:18.206+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-21T17:16:23,9733,NORTH_AMERICA,Guanacaste,2023,2,17,2023-02-17,2023-04-13T00:59:59.000+00:00,2023-08-18T13:42:18.206+00:00,https://www.inaturalist.org/observations/149012668,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,melcattro,Wren,WGS84,Mammalia,CR,Costa Rica,melcattro,149012668,melcattro,Fri Feb 17 2023 14:01:19 GMT -0600 (CST),Observations,4091853504,Bagaces,https://www.inaturalist.org/observations/149012668,47067,149012668,iNaturalist,14:01:19-06:00,wild,335740215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-85.246292,10.65611,"cdc,cdround",gbif,4062785573,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:41:02.433+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-21T17:16:21,10054,NORTH_AMERICA,Guanacaste,2023,2,17,2023-02-17,2023-03-09T18:51:25.000+00:00,2023-08-18T13:41:02.433+00:00,https://www.inaturalist.org/observations/149012795,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,melcattro,Wren,WGS84,Mammalia,CR,Costa Rica,melcattro,149012795,melcattro,Fri Feb 17 2023 14:01:19 GMT -0600 (CST),Observations,4062785573,Bagaces,https://www.inaturalist.org/observations/149012795,47067,149012795,iNaturalist,14:01:19-06:00,wild,335740206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-82.145403,9.255464,"cdc,cdround",gbif,4039161669,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,PA,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:22:15.651+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-19T01:03:10,35,NORTH_AMERICA,Bocas del Toro,2023,2,17,2023-02-17,2023-07-02T23:48:52.000+00:00,2023-08-18T13:22:15.651+00:00,https://www.inaturalist.org/observations/149090784,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,iNaturalist research-grade observations,Roger A. Morales-Flores,Roger A. Morales-Flores,WGS84,Mammalia,PA,Panama,Roger A. Morales-Flores,149090784,caribbeannaturalist,2023-02-17 17:26:37-05:00,Observations,4039161669,"Isla de Bastimentos, Bocas Del Toro, PA",https://www.inaturalist.org/observations/149090784,47067,149090784,iNaturalist,17:26:37-05:00,wild,335028023,Juvenil,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-85.042544,10.71909,"cdc,cdround",gbif,4039206661,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,CA,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:21:41.573+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-19T15:39:16,NA,NORTH_AMERICA,Alajuela,2023,2,17,2023-02-17,2023-02-20T17:48:59.000+00:00,2023-08-18T13:21:41.573+00:00,https://www.inaturalist.org/observations/149130209,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,iNaturalist research-grade observations,Bruce Taylor,Dean Thompson,WGS84,Mammalia,CR,Costa Rica,Bruce Taylor,149130209,bdstaylor,2023-02-17 17:45:29,Observations,4039206661,"PX96+F4J, Alajuela Province, Bijagua de Upala, Costa Rica",https://www.inaturalist.org/observations/149130209,47067,149130209,iNaturalist,17:45:29-06:00,wild,335212521,NA,NA,Adult,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.563891,9.832104,"cdc,cdround",gbif,4067227700,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:41:27.097+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-21T17:11:18,217,NORTH_AMERICA,Cartago,2023,2,5,2023-02-05,2023-03-20T22:31:34.000+00:00,2023-08-18T13:41:27.097+00:00,https://www.inaturalist.org/observations/149291628,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,sychen,Wren,WGS84,Mammalia,CR,Costa Rica,sychen,149291628,sychen,2023-02-05 10:57:51,Observations,4067227700,Rancho Naturalista,https://www.inaturalist.org/observations/149291628,47067,149291628,iNaturalist,10:57:51-06:00,wild,335739266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.563891,9.832104,"cdc,cdround",gbif,4039402784,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:40:42.340+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-21T03:07:52,217,NORTH_AMERICA,Cartago,2023,2,5,2023-02-05,2023-02-21T03:20:08.000+00:00,2023-08-18T13:40:42.340+00:00,https://www.inaturalist.org/observations/149291689,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,sychen,sychen,WGS84,Mammalia,CR,Costa Rica,sychen,149291689,sychen,2023-02-05 10:33:55,Observations,4039402784,Rancho Naturalista,https://www.inaturalist.org/observations/149291689,47067,149291689,iNaturalist,10:33:55-06:00,wild,335614773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-85.049225,10.731617,"cdc,cdround",gbif,4067236746,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:21:40.599+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-22T13:19:00,9,NORTH_AMERICA,Alajuela,2023,2,21,2023-02-21,2023-03-20T20:40:30.000+00:00,2023-08-18T13:21:40.599+00:00,https://www.inaturalist.org/observations/149359106,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,melcattro,Wren,WGS84,Mammalia,CR,Costa Rica,melcattro,149359106,melcattro,Tue Feb 21 2023 16:05:38 GMT -0600 (CST),Observations,4067236746,Upala,https://www.inaturalist.org/observations/149359106,47067,149359106,iNaturalist,16:05:38-06:00,wild,335930092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.710941,10.410058,"cdc,cdround",gbif,4039459383,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:22:15.354+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-21T22:58:43,1723,NORTH_AMERICA,Alajuela,2023,2,12,2023-02-12,2023-05-08T17:09:48.000+00:00,2023-08-18T13:22:15.354+00:00,https://www.inaturalist.org/observations/149360301,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Louis Dentiste,Louis Dentiste,WGS84,Mammalia,CR,Costa Rica,Louis Dentiste,149360301,thedentist25,2023-02-12 09:06:10-05:00,Observations,4039459383,"Arenal Volcano National Park, San Carlos, Alajuela, CR",https://www.inaturalist.org/observations/149360301,47067,149360301,iNaturalist,08:06:10-06:00,wild,335810452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-82.826876,9.734048,"cdc,cdround",gbif,4046248685,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:40:51.096+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-22T03:40:30,3929,NORTH_AMERICA,Limón,2023,2,3,2023-02-03,2023-02-22T07:56:35.000+00:00,2023-08-18T13:40:51.096+00:00,https://www.inaturalist.org/observations/149378196,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,fanny2022,fanny2022,WGS84,Mammalia,CR,Costa Rica,fanny2022,149378196,fanny2022,2023-02-03 13:34:57,Observations,4046248685,"Talamanca, CR-LI, CR",https://www.inaturalist.org/observations/149378196,47067,149378196,iNaturalist,13:34:57-06:00,wild,335861151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.703179,10.462626,"cdc,cdround",gbif,4046582738,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:41:30.796+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-22T14:58:02,2133,NORTH_AMERICA,Alajuela,2023,2,12,2023-02-12,2023-05-08T17:09:48.000+00:00,2023-08-18T13:41:30.796+00:00,https://www.inaturalist.org/observations/149405064,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Louis Dentiste,Louis Dentiste,WGS84,Mammalia,CR,Costa Rica,Louis Dentiste,149405064,thedentist25,2023/02/12 8:29 AM,Observations,4046582738,"Arenal Volcano, Alajuela Province, San Carlos, Costa Rica",https://www.inaturalist.org/observations/149405064,47067,149405064,iNaturalist,08:29:00-06:00,wild,335946083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.703179,10.462626,"cdc,cdround",gbif,4046679742,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:42:15.014+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-22T15:04:21,2133,NORTH_AMERICA,Alajuela,2023,2,12,2023-02-12,2023-05-08T17:09:48.000+00:00,2023-08-18T13:42:15.014+00:00,https://www.inaturalist.org/observations/149405595,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Louis Dentiste,Louis Dentiste,WGS84,Mammalia,CR,Costa Rica,Louis Dentiste,149405595,thedentist25,2023/02/12 8:21 AM,Observations,4046679742,"Arenal Volcano, Alajuela Province, San Carlos, Costa Rica",https://www.inaturalist.org/observations/149405595,47067,149405595,iNaturalist,08:21:00-06:00,wild,335947254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.703179,10.462626,"cdc,cdround",gbif,4091498505,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:22:12.346+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-22T15:35:02,2133,NORTH_AMERICA,Alajuela,2023,2,11,2023-02-11,2023-05-08T17:09:48.000+00:00,2023-08-18T13:22:12.346+00:00,https://www.inaturalist.org/observations/149407192,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Louis Dentiste,Louis Dentiste,WGS84,Mammalia,CR,Costa Rica,Louis Dentiste,149407192,thedentist25,2023/02/11 2:55 PM,Observations,4091498505,"Arenal Volcano, Alajuela Province, San Carlos, Costa Rica",https://www.inaturalist.org/observations/149407192,47067,149407192,iNaturalist,14:55:00-06:00,wild,335952931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-82.845245,9.739735,"cdc,cdround",gbif,4046407771,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:22:14.534+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-24T19:07:20,159,NORTH_AMERICA,Limón,2023,2,22,2023-02-22,2023-02-25T16:31:22.000+00:00,2023-08-18T13:22:14.534+00:00,https://www.inaturalist.org/observations/149451399,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,aenthology,Federico A. Chinchilla Romero,WGS84,Mammalia,CR,Costa Rica,aenthology,149451399,aenthology,Wed Feb 22 2023 13:18:47 GMT -0600 (GMT-6),Observations,4046407771,Cahuita,https://www.inaturalist.org/observations/149451399,47067,149451399,iNaturalist,13:18:47-06:00,wild,336468949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.159096,9.405807,"cdc,cdround",gbif,4046754832,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:20:55.209+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-23T15:38:49,4,NORTH_AMERICA,Puntarenas,2023,2,23,2023-02-23,2023-02-28T13:37:19.000+00:00,2023-08-18T13:20:55.209+00:00,https://www.inaturalist.org/observations/149481606,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,metamemez,metamemez,WGS84,Mammalia,CR,Costa Rica,metamemez,149481606,metamemez,Thu Feb 23 2023 09:38:30 GMT -0600 (CST),Observations,4046754832,Aguirre,https://www.inaturalist.org/observations/149481606,47067,149481606,iNaturalist,09:38:30-06:00,wild,336177681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.639656,10.480005,"cdc,cdround",gbif,4046493964,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:42:28.533+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-24T20:37:13,113,NORTH_AMERICA,Alajuela,2023,2,24,2023-02-24,2023-02-26T01:13:54.000+00:00,2023-08-18T13:42:28.533+00:00,https://www.inaturalist.org/observations/149580652,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Alex,Josue Ramos Galdamez,WGS84,Mammalia,CR,Costa Rica,Alex,149580652,alexradu,Fri Feb 24 2023 14:21:44 GMT -0600 (GMT-6),Observations,4046493964,San Carlos,https://www.inaturalist.org/observations/149580652,47067,149580652,iNaturalist,14:21:44-06:00,wild,336492572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-82.723388,9.641787,"cdc,cdround",gbif,4046409994,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,CA,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:21:41.321+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-25T02:32:22,6,NORTH_AMERICA,Limón,2023,2,24,2023-02-24,2023-02-25T02:35:11.000+00:00,2023-08-18T13:21:41.321+00:00,https://www.inaturalist.org/observations/149603569,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,thelandcanadianadventures,thelandcanadianadventures,WGS84,Mammalia,CR,Costa Rica,thelandcanadianadventures,149603569,thelandcanadianadventures,2023-02-24 12:31:13-06:00,Observations,4046409994,"Calle Jaguar, Talamanca, Limon, CR",https://www.inaturalist.org/observations/149603569,47067,149603569,iNaturalist,12:31:13-06:00,wild,336554808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.157013,9.405519,"cdc,cdround",gbif,4091482511,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:41:05.779+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-02-25T14:26:58,334,NORTH_AMERICA,Puntarenas,2023,2,2,2023-02-02,2023-04-13T00:56:31.000+00:00,2023-08-18T13:41:05.779+00:00,https://www.inaturalist.org/observations/149636367,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,jvdwinden,jvdwinden,WGS84,Mammalia,CR,Costa Rica,jvdwinden,149636367,jvdwinden,2023/02/02 10:01 PM,Observations,4091482511,"Manuel Antonio, Puntarenas, Quepos, Costa Rica",https://www.inaturalist.org/observations/149636367,47067,149636367,iNaturalist,22:01:00-06:00,wild,336651765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
